Simulation number	Chl-a (ug/l)	TSM (mg/l)	a400 (1/m)	a_tot_443 (1/m)	a_ph_443 (1/m)	a_cdom_443 (1/m)	a_tsm_443 (1/m)	a_w_443 (1/m)	b_tot_443 (1/m)	b_tsm_443 (1/m)	b_w_443 (1/m)	S3400	S3412.5	S3442.5	S3490	S3510	S3560	S3620	S3665	S3673.75	S3681.25	S3708.75	S3753.75
4906	54.69	14.92	6.73	5.466	0.87821	3.3824	1.1984	0.007046	14.188	14.184	0.0037518	0.000917862	0.001047697	0.001464633	0.002738027	0.00357977	0.007049851	0.007900252	0.006412596	0.005699635	0.005620671	0.006654843	0.00222855
4907	3.93	2.14	3.43	2.0195	0.1167	1.7239	0.17189	0.007046	2.0382	2.0344	0.0037518	0.000347169	0.000402472	0.000583471	0.001114918	0.001442997	0.002646816	0.002232368	0.001642489	0.001550879	0.001502019	0.000977643	0.000300644
4908	3.77	1.83	3.43	1.9909	0.11304	1.7239	0.14699	0.007046	1.7435	1.7397	0.0037518	0.000305659	0.000353874	0.000511586	0.000973407	0.001257175	0.002292255	0.001913336	0.001404453	0.001326612	0.001284082	0.000833947	0.000257182
4909	3.51	1.54	3.34	1.9164	0.10701	1.6786	0.12369	0.007046	1.4678	1.464	0.0037518	0.00027301	0.000315484	0.000454306	0.000859414	0.001106366	0.001997316	0.001629288	0.001188923	0.001123403	0.001086183	0.000701615	0.000216713
4910	3.36	1.56	3.08	1.7838	0.10349	1.5479	0.1253	0.007046	1.4868	1.4831	0.0037518	0.000297625	0.000343798	0.00049457	0.000934469	0.001200768	0.002150024	0.001687804	0.00121753	0.001149707	0.001110344	0.000712691	0.000219583
4911	4.03	2.21	3.51	2.0676	0.11897	1.7641	0.17751	0.007046	2.1047	2.101	0.0037518	0.000348893	0.000404625	0.000587086	0.001123155	0.001455043	0.002678187	0.002288295	0.001690236	0.001596041	0.001546545	0.001009422	0.000310446
4912	2.91	0.73	3.51	1.9224	0.092689	1.7641	0.058634	0.007046	0.69775	0.69399	0.0037518	0.000149374	0.000170726	0.000240228	0.000439999	0.00055936	0.000979245	0.000788851	0.000575194	0.000544526	0.000525368	0.000336226	0.000104364
4913	4.53	1.58	4.31	2.4302	0.13012	2.1661	0.12691	0.007046	1.5058	1.5021	0.0037518	0.000218514	0.000252793	0.000365053	0.000693415	0.000898063	0.001663263	0.001532756	0.001162544	0.001099225	0.001068095	0.000712082	0.00022197
4914	4.7	1.74	4.92	2.7534	0.13385	2.4727	0.13976	0.007046	1.6579	1.6542	0.0037518	0.000208527	0.000241784	0.000350923	0.000670588	0.000871752	0.001637517	0.001613949	0.001256216	0.0011906	0.001159476	0.000780278	0.000244072
4915	17	2.21	8.61	4.8704	0.35861	4.3272	0.17751	0.007046	2.1047	2.101	0.0037518	0.000146526	0.000169661	0.000245295	0.00046876	0.000614384	0.001202568	0.001453539	0.00121942	0.001135091	0.001123419	0.000938199	0.000307982
4916	10.5	1.51	7.38	4.0852	0.24786	3.709	0.12128	0.007046	1.4393	1.4355	0.0037518	0.000124536	0.000143884	0.000207227	0.000393173	0.000512759	0.000984116	0.001128552	0.000930168	0.000874681	0.000861464	0.000653824	0.000211239
4917	8.3	2.44	7.38	4.1191	0.20699	3.709	0.19598	0.007046	2.3234	2.3197	0.0037518	0.000187224	0.000217881	0.000318707	0.000615865	0.000808086	0.0015753	0.001864169	0.001564552	0.001481496	0.001458656	0.001069221	0.00034088
4918	17	2.09	12.3	6.7153	0.35861	6.1817	0.16787	0.007046	1.9907	1.9869	0.0037518	9.94E-05	0.000115515	0.000168406	0.000324126	0.000426052	0.000843074	0.001167995	0.0010701	0.001009374	0.001005722	0.000859524	0.00028977
4919	11	3.25	14.76	7.943	0.25686	7.4181	0.26104	0.007046	3.0935	3.0897	0.0037518	0.000123651	0.000144789	0.000214786	0.000421209	0.000557111	0.001121042	0.00172658	0.001721669	0.001661724	0.001664142	0.001343128	0.000450318
4920	46.5	2.91	5.23	3.6448	0.77553	2.6285	0.23373	0.007046	2.7702	2.7665	0.0037518	0.000278769	0.000314321	0.000427617	0.000776835	0.001005196	0.001942077	0.001760565	0.001278932	0.001127671	0.001104987	0.001203029	0.000407342
4921	15	4.47	5.23	3.3204	0.3258	2.6285	0.35904	0.007046	4.2533	4.2495	0.0037518	0.000428659	0.000495789	0.000714267	0.00136847	0.001795064	0.003493805	0.003608898	0.002797606	0.002582418	0.002541363	0.002020532	0.000631053
4922	11.59	3.59	6.07	3.6134	0.26736	3.0507	0.28835	0.007046	3.4167	3.4129	0.0037518	0.00031207	0.000362433	0.000527248	0.001017149	0.001335753	0.002608769	0.002860505	0.002290367	0.002138407	0.002104728	0.001603597	0.000504199
4923	6.2	1.39	4.92	2.7569	0.16552	2.4727	0.11165	0.007046	1.3252	1.3214	0.0037518	0.00017299	0.000199583	0.000286521	0.000540966	0.000700947	0.001306514	0.001266218	0.000974703	0.000918572	0.000896018	0.00062058	0.000195352
4924	15.5	2.32	4	2.5378	0.3341	2.0103	0.18634	0.007046	2.2093	2.2056	0.0037518	0.000309898	0.000354544	0.000498569	0.000930315	0.001206812	0.00226941	0.001992942	0.001447194	0.001325272	0.001298548	0.001029467	0.000325463
4925	12	7.55	9.84	5.8334	0.27458	4.9454	0.60642	0.007046	7.1814	7.1776	0.0037518	0.000387713	0.00045409	0.000673305	0.001326947	0.001760696	0.003566371	0.004946223	0.004552198	0.004329085	0.004310635	0.003421949	0.001077827
4926	23	3.95	8.61	5.1036	0.45211	4.3272	0.31727	0.007046	3.7589	3.7552	0.0037518	0.000241871	0.000280461	0.000406355	0.000781348	0.001028351	0.002046574	0.002481608	0.002068855	0.001904752	0.001887349	0.001691169	0.000553291
4927	8.15	3.14	8.61	4.7906	0.20412	4.3272	0.25221	0.007046	2.9889	2.9851	0.0037518	0.000201612	0.000235453	0.000347127	0.000676868	0.000891803	0.001763707	0.002254347	0.001976136	0.001882356	0.001859671	0.001373565	0.000438741
4928	3.83	1.01	2.87	1.645	0.11441	1.4424	0.081124	0.007046	0.96394	0.96018	0.0037518	0.000226839	0.000259785	0.00036675	0.000677159	0.000862129	0.001503079	0.001111948	0.000786826	0.000740248	0.000714641	0.000462943	0.000143168
4929	7.9	2.32	6.15	3.4836	0.1993	3.0909	0.18634	0.007046	2.2093	2.2056	0.0037518	0.000213141	0.000247552	0.000360475	0.000693367	0.000907295	0.001748982	0.001910958	0.001541159	0.001453431	0.001426078	0.001027234	0.000324634
4930	2.25	0.87	1.85	1.0828	0.076104	0.92977	0.069879	0.007046	0.83084	0.82709	0.0037518	0.000309852	0.000353638	0.000494993	0.000900185	0.00112403	0.001823052	0.001077651	0.000726416	0.000684226	0.000655506	0.000405149	0.000123985
4931	1	1.07	1.23	0.75204	0.040874	0.61817	0.085944	0.007046	1.021	1.0172	0.0037518	0.000528436	0.000606483	0.000857985	0.001567288	0.001919741	0.002903284	0.001428472	0.000937515	0.000886105	0.000843181	0.000500492	0.000151869
4932	4.9	1.92	4.92	2.7722	0.1382	2.4727	0.15422	0.007046	1.8291	1.8253	0.0037518	0.000226049	0.000262328	0.000381413	0.000730796	0.000951247	0.001793551	0.001775563	0.001382991	0.00130997	0.001276314	0.000861758	0.000269198
4933	58	12.78	12.3	8.1339	0.91866	6.1817	1.0265	0.007046	12.153	12.15	0.0037518	0.000489439	0.000566434	0.00081629	0.001569156	0.002073237	0.004239814	0.005598615	0.004928265	0.004427945	0.004389002	0.005364382	0.00187021
4934	39.62	5.35	39.98	21.216	0.68594	20.093	0.42972	0.007046	5.0899	5.0861	0.0037518	7.33E-05	8.62E-05	0.000128724	0.000254441	0.00033809	0.000694677	0.001303057	0.001570115	0.001525007	0.001561645	0.001784445	0.00072197
4935	5.4	1.63	4.92	2.7595	0.14888	2.4727	0.13092	0.007046	1.5534	1.5496	0.0037518	0.000197215	0.000228264	0.000330003	0.000628046	0.000815697	0.001529115	0.001497989	0.001160455	0.001096942	0.001069227	0.00072939	0.000228731
4936	4.1	1.16	1.85	1.1505	0.12055	0.92977	0.093172	0.007046	1.1065	1.1028	0.0037518	0.00037491	0.000427071	0.000594933	0.001085504	0.001366353	0.002270895	0.001375521	0.000923763	0.000863786	0.00083177	0.000535313	0.000164203
4937	5	1.28	7.38	3.9593	0.14036	3.709	0.10281	0.007046	1.2206	1.2169	0.0037518	0.000110235	0.000127637	0.000184905	0.000351879	0.000458204	0.000873379	0.001020094	0.000861335	0.000823691	0.000807449	0.000560916	0.000179494
4938	4.8	1.05	7.38	3.9365	0.13603	3.709	0.084337	0.007046	1.002	0.99821	0.0037518	9.45E-05	0.000109075	0.000157002	0.000296305	0.000384673	0.000727746	0.000843837	0.000710994	0.000680147	0.000666308	0.000461296	0.000147772
4939	5.8	1.63	4.92	2.7679	0.15727	2.4727	0.13092	0.007046	1.5534	1.5496	0.0037518	0.000196964	0.000227851	0.000329	0.000625497	0.000812361	0.001523218	0.001489916	0.001151933	0.001087368	0.001060411	0.000728749	0.000228723
4940	110	48.8	15.38	13.157	1.5005	7.7297	3.9197	0.007046	46.397	46.393	0.0037518	0.001237481	0.001424303	0.002027059	0.003823312	0.004996217	0.009812338	0.013660309	0.013317759	0.012084101	0.01197046	0.017930866	0.008018855
4941	18.2	37.18	86.1	46.643	0.37785	43.272	2.9863	0.007046	35.35	35.346	0.0037518	0.000222077	0.000263022	0.000400058	0.000808264	0.001084442	0.002301078	0.005301623	0.008492219	0.008999086	0.009606869	0.010932393	0.00542356
4942	52	3.72	6.15	4.2416	0.8449	3.0909	0.29879	0.007046	3.5403	3.5365	0.0037518	0.000298097	0.000337692	0.000463996	0.000851248	0.001105669	0.002165925	0.002086032	0.00155091	0.001365197	0.001338283	0.001524147	0.00052152
4943	58	46.48	7.38	8.3681	0.91866	3.709	3.7333	0.007046	44.191	44.187	0.0037518	0.00199166	0.002275397	0.00318244	0.005809896	0.007458726	0.013686146	0.018046169	0.017377262	0.016128891	0.016139321	0.019460457	0.007720176
4944	8.58	2.77	4	2.4522	0.21232	2.0103	0.22249	0.007046	2.6371	2.6334	0.0037518	0.000367568	0.000424799	0.00061123	0.001164867	0.001516736	0.002856893	0.002597844	0.001932819	0.001801742	0.001759588	0.001255211	0.000389095
4945	11.17	3.33	4.87	2.982	0.2599	2.4476	0.26747	0.007046	3.1695	3.1658	0.0037518	0.000357462	0.000413735	0.000597201	0.001143528	0.001495995	0.002876789	0.002861959	0.002194493	0.002039851	0.002001052	0.001499611	0.000467988
4946	8.4	1.05	13.53	7.1002	0.2089	6.7999	0.084337	0.007046	1.002	0.99821	0.0037518	5.20E-05	6.01E-05	8.68E-05	0.000164515	0.000214838	0.000417768	0.000605924	0.000585272	0.000565553	0.000563205	0.000434964	0.000146487
4947	26	7.79	11.07	6.693	0.49668	5.5636	0.6257	0.007046	7.4095	7.4058	0.0037518	0.00035286	0.000411327	0.000602988	0.00117596	0.001558086	0.003170949	0.004339243	0.003899168	0.003614207	0.003603944	0.003396837	0.001110768
4948	7.4	1.74	9.84	5.2818	0.18956	4.9454	0.13976	0.007046	1.6579	1.6542	0.0037518	0.000106765	0.000124159	0.000181526	0.00034965	0.000458477	0.000895426	0.001180266	0.001061495	0.001017054	0.001005733	0.000743276	0.000242358
4949	9.5	3.14	3.08	2.0368	0.22956	1.5479	0.25221	0.007046	2.9889	2.9851	0.0037518	0.000512332	0.000589015	0.000837308	0.001580175	0.00204851	0.003787442	0.003103221	0.002220716	0.002055739	0.002004723	0.001438927	0.000442134
4950	9.5	1.39	8	4.3689	0.22956	4.0206	0.11165	0.007046	1.3252	1.3214	0.0037518	0.000107986	0.000124812	0.000179984	0.00034159	0.000445513	0.000855947	0.001017078	0.000856766	0.000809798	0.000798148	0.000599938	0.000194476
4951	4	2.09	2.46	1.5296	0.11829	1.2363	0.16787	0.007046	1.9907	1.9869	0.0037518	0.000459634	0.000530326	0.000760232	0.001435879	0.001841804	0.003256271	0.002349016	0.001646698	0.001546662	0.001493385	0.000962678	0.00029402
4952	2	0.64	1.85	1.0578	0.069534	0.92977	0.051406	0.007046	0.61218	0.60843	0.0037518	0.000252335	0.000286486	0.000396454	0.000708821	0.000878272	0.001396751	0.000810608	0.000544253	0.000512854	0.000490626	0.000301369	9.22E-05
4953	8.98	4.87	11.69	6.4932	0.21987	5.8752	0.39116	0.007046	4.6335	4.6298	0.0037518	0.000223115	0.000261714	0.000389585	0.000768401	0.001018412	0.002058802	0.003008728	0.002878055	0.002770021	0.002760159	0.002118391	0.000682937
4954	78	2.21	24.6	13.701	1.1529	12.363	0.17751	0.007046	2.1047	2.101	0.0037518	5.19E-05	6.01E-05	8.66E-05	0.000164701	0.000216059	0.000433081	0.000639273	0.000613778	0.000557861	0.000553922	0.000741747	0.000300328
4955	20	2.21	20.91	11.1	0.40618	10.509	0.17751	0.007046	2.1047	2.101	0.0037518	6.23E-05	7.26E-05	0.000106881	0.000207522	0.000273817	0.000549553	0.000898632	0.000943489	0.000907143	0.000915498	0.0008451	0.000302737
4956	0.5	0.46	0.62	0.37962	0.024027	0.3116	0.036948	0.007046	0.44106	0.43731	0.0037518	0.000579565	0.000652257	0.000878444	0.001471026	0.001657161	0.001989119	0.000694911	0.000433348	0.00040847	0.000385988	0.000223824	6.75E-05
4957	48	31.37	7.38	7.0304	0.79464	3.709	2.5197	0.007046	29.826	29.823	0.0037518	0.001537917	0.001764218	0.002492549	0.004644688	0.006026486	0.011390958	0.014606562	0.013434976	0.012364589	0.012339608	0.014070414	0.005029791
4958	92	46.48	15.38	12.778	1.3084	7.7297	3.7333	0.007046	44.191	44.187	0.0037518	0.001199791	0.001384849	0.001983863	0.003766332	0.00493357	0.00971034	0.013853431	0.013712195	0.012556222	0.012503416	0.017649396	0.007616535
4959	18.22	4.14	11.07	6.2813	0.37817	5.5636	0.33253	0.007046	3.9396	3.9358	0.0037518	0.000200767	0.000234188	0.000344038	0.000669861	0.000884953	0.001778258	0.002426996	0.002184823	0.002048897	0.002040366	0.001758109	0.000578583
4960	22.58	13.74	12.76	7.9694	0.44577	6.4129	1.1036	0.007046	13.066	13.062	0.0037518	0.000518764	0.000607023	0.000897945	0.001769107	0.002353093	0.004819496	0.007216595	0.007031233	0.006644917	0.006673867	0.006205691	0.002024338
4961	3.72	2.14	1.85	1.2206	0.11189	0.92977	0.17189	0.007046	2.0382	2.0344	0.0037518	0.000602031	0.000692145	0.000983717	0.001840396	0.002338886	0.003985115	0.002543198	0.001728844	0.00162047	0.001560577	0.00099242	0.000301317
4962	22	4.53	22.14	11.935	0.43696	11.127	0.36385	0.007046	4.3103	4.3066	0.0037518	0.000112177	0.000131564	0.000195745	0.000385437	0.000511349	0.001043288	0.001766042	0.001897931	0.001825892	0.001848288	0.001754513	0.000624431
4963	20.98	12.67	34.44	18.755	0.42136	17.309	1.0177	0.007046	12.049	12.045	0.0037518	0.000192003	0.000226525	0.000341473	0.00068305	0.000912469	0.00190693	0.003739526	0.004707992	0.004681467	0.004826932	0.004831115	0.001798236
4964	9	2.21	3.08	1.9527	0.22024	1.5479	0.17751	0.007046	2.1047	2.101	0.0037518	0.000383904	0.000440385	0.00062308	0.001167226	0.001507484	0.002758306	0.002193752	0.001557834	0.001443337	0.001405889	0.001002089	0.00031053
4965	22	15.11	8.61	5.9849	0.43696	4.3272	1.2137	0.007046	14.368	14.365	0.0037518	0.000790299	0.0009199	0.001344528	0.002615897	0.003458163	0.006887664	0.009194155	0.008373403	0.007838652	0.007828664	0.007110648	0.002257134
4966	3.6	2.28	3.81	2.2141	0.10911	1.9148	0.18313	0.007046	2.1713	2.1675	0.0037518	0.000332688	0.000386592	0.000563505	0.001082921	0.001405836	0.00260879	0.002324776	0.001746128	0.001654279	0.001603204	0.001040344	0.000320171
4967	6.83	3.02	5.54	3.2122	0.17826	2.7843	0.24257	0.007046	2.8748	2.871	0.0037518	0.000295442	0.000343895	0.000503075	0.0009737	0.001276139	0.00246405	0.00262271	0.002093225	0.001976656	0.001935682	0.001359349	0.000423659
4968	18.62	3.58	14.76	8.0972	0.38452	7.4181	0.28755	0.007046	3.4072	3.4034	0.0037518	0.000133996	0.000156584	0.000231071	0.00045123	0.000596615	0.001202839	0.001803089	0.001742286	0.00165217	0.001654899	0.001462627	0.000496463
4969	12	2.67	22.14	11.623	0.27458	11.127	0.21446	0.007046	2.5421	2.5383	0.0037518	6.99E-05	8.19E-05	0.000121562	0.000238342	0.000315357	0.000636556	0.001093959	0.001212882	0.001190707	0.001205791	0.001031476	0.000365531
4970	12	2.44	11.07	6.0412	0.27458	5.5636	0.19598	0.007046	2.3234	2.3197	0.0037518	0.000126468	0.000147366	0.000216221	0.000419054	0.000551665	0.001092957	0.001496378	0.001365013	0.001297387	0.001289638	0.001027786	0.000339051
4971	43	1.28	24.6	13.204	0.7304	12.363	0.10281	0.007046	1.2206	1.2169	0.0037518	3.32E-05	3.84E-05	5.52E-05	0.000104426	0.000136748	0.000271214	0.000428072	0.000435602	0.000408206	0.000410147	0.000455884	0.000174929
4972	1.9	2.21	1.23	0.86958	0.066853	0.61817	0.17751	0.007046	2.1047	2.101	0.0037518	0.000886185	0.001020092	0.001452018	0.002696465	0.003356683	0.005313855	0.002875706	0.001903766	0.001793186	0.00171425	0.001035913	0.000311495
4973	11.62	2.6	9.64	5.3286	0.26789	4.8449	0.20883	0.007046	2.4755	2.4718	0.0037518	0.00015265	0.000177795	0.00026055	0.000504637	0.000663983	0.001311701	0.001710242	0.001510011	0.001429282	0.001416753	0.0011114	0.000362117
4974	8.24	2.27	1.54	1.1692	0.20584	0.77397	0.18233	0.007046	2.1618	2.158	0.0037518	0.000707206	0.000798594	0.001090779	0.001978966	0.002506827	0.004253951	0.002564394	0.001692618	0.001559244	0.001510929	0.001046388	0.000319683
4975	1	0.53	1.23	0.70866	0.040874	0.61817	0.04257	0.007046	0.50761	0.50386	0.0037518	0.000332455	0.000376231	0.000515966	0.000902573	0.001085493	0.001567064	0.000735721	0.000477127	0.000450144	0.000427756	0.000253928	7.71E-05
4976	4.9	1.86	9.84	5.24	0.1382	4.9454	0.1494	0.007046	1.772	1.7683	0.0037518	0.00011338	0.000132177	0.000194347	0.000376449	0.000494116	0.000966822	0.001293364	0.00118195	0.001142299	0.001127286	0.00079932	0.000259034
4977	37.22	13.4	6.43	4.9688	0.65388	3.2316	1.0763	0.007046	12.743	12.739	0.0037518	0.000888149	0.001020278	0.001446932	0.002739078	0.003592017	0.007053672	0.008100052	0.006665435	0.006024326	0.005966142	0.00617665	0.001987346
4978	3.63	0.58	1.69	1.0128	0.10981	0.84936	0.046586	0.007046	0.55514	0.55139	0.0037518	0.000253257	0.000284553	0.000384557	0.000672799	0.000830262	0.00130551	0.000727864	0.000479931	0.000448541	0.000430648	0.000273802	8.39E-05
4979	53.7	10.26	7.79	5.6123	0.86602	3.9151	0.82409	0.007046	9.7577	9.7539	0.0037518	0.000595331	0.000682083	0.000961084	0.001811015	0.002376706	0.004765714	0.00537531	0.004317214	0.003829789	0.003773745	0.004430612	0.001489585
4980	2.7	0.7	1.85	1.0806	0.087518	0.92977	0.056225	0.007046	0.66923	0.66547	0.0037518	0.000265735	0.0003014	0.000416105	0.000744718	0.000925811	0.001486211	0.000869667	0.000582859	0.000547613	0.000525085	0.000327907	0.000100462
4981	3.57	1.94	8.77	4.6789	0.10841	4.4076	0.15582	0.007046	1.8481	1.8443	0.0037518	0.000131685	0.000153667	0.000226419	0.00043942	0.000576446	0.001123676	0.001447364	0.001296501	0.001254576	0.001232763	0.000844284	0.000270562
4982	7.6	1.54	3.08	1.8722	0.19347	1.5479	0.12369	0.007046	1.4678	1.464	0.0037518	0.000288356	0.000330186	0.000465523	0.000865421	0.00111222	0.002003786	0.001560456	0.001106162	0.001028808	0.001000109	0.000696892	0.000216728
4983	11.8	1.63	8.61	4.7363	0.27107	4.3272	0.13092	0.007046	1.5534	1.5496	0.0037518	0.000114206	0.00013218	0.000191113	0.000364228	0.000476228	0.000923171	0.001126846	0.000958969	0.000903179	0.000892513	0.000696727	0.000227463
4984	5.54	1.32	4.31	2.431	0.15183	2.1661	0.10602	0.007046	1.2586	1.2549	0.0037518	0.000188576	0.000217272	0.000310971	0.000584861	0.000755421	0.001390142	0.001265259	0.00095224	0.000896834	0.000872508	0.000593443	0.000185806
4985	7.65	1.7	20.35	10.566	0.19445	10.228	0.13655	0.007046	1.6199	1.6162	0.0037518	5.15E-05	6.01E-05	8.85E-05	0.000171737	0.000226275	0.000451318	0.000759104	0.000833577	0.000823568	0.000830536	0.000666423	0.000233412
4986	18	1.63	34.44	17.822	0.37467	17.309	0.13092	0.007046	1.5534	1.5496	0.0037518	2.94E-05	3.43E-05	5.05E-05	9.77E-05	0.000128906	0.000259058	0.000479158	0.000580682	0.000576267	0.000590492	0.000565919	0.000219501
4987	10	1.74	4.92	2.8583	0.23877	2.4727	0.13976	0.007046	1.6579	1.6542	0.0037518	0.000205237	0.000236431	0.000337994	0.000637715	0.000828415	0.001560295	0.001506584	0.001146103	0.001067994	0.001045689	0.000771237	0.000243986
4988	2.5	1.05	3.69	2.0284	0.082505	1.8545	0.084337	0.007046	1.002	0.99821	0.0037518	0.000185586	0.000213876	0.000306449	0.000574038	0.000735816	0.001317073	0.001108216	0.000821811	0.00078073	0.000753467	0.000478847	0.000148557
4989	5.8	2.44	7.38	4.0693	0.15727	3.709	0.19598	0.007046	2.3234	2.3197	0.0037518	0.000188179	0.000219452	0.000322614	0.000626105	0.000821804	0.001601382	0.001917722	0.001630785	0.001556895	0.001529508	0.001075051	0.000340939
4990	3.1	0.28	9.35	4.826	0.097294	4.6991	0.02249	0.007046	0.26994	0.26619	0.0037518	3.26E-05	3.66E-05	4.95E-05	8.58E-05	0.000108275	0.000193731	0.00023455	0.000205071	0.000197955	0.000193596	0.000131266	4.21E-05
4991	7.1	2.79	9.84	5.3602	0.18363	4.9454	0.2241	0.007046	2.6561	2.6524	0.0037518	0.000160263	0.000187312	0.000276742	0.00054017	0.000711846	0.001410055	0.001899036	0.001726736	0.001657582	0.001640513	0.001204854	0.00038876
4992	6.8	1.39	17.22	8.9508	0.17766	8.6544	0.11165	0.007046	1.3252	1.3214	0.0037518	5.14E-05	5.98E-05	8.75E-05	0.000168434	0.000221217	0.000437112	0.00069793	0.000731732	0.00071865	0.000720456	0.00055922	0.000192049
4993	30	2.21	19.68	10.63	0.55425	9.8908	0.17751	0.007046	2.1047	2.101	0.0037518	6.57E-05	7.64E-05	0.00011166	0.000215408	0.000283755	0.00056841	0.000883458	0.000881588	0.000830723	0.000834647	0.0008369	0.00030308
4994	8.7	4.65	8	4.6158	0.21459	4.0206	0.37349	0.007046	4.4244	4.4206	0.0037518	0.00030563	0.000357389	0.000528168	0.001035021	0.001367273	0.002723242	0.003445035	0.002996708	0.002846959	0.002813198	0.002084573	0.000654754
4995	9.13	2.95	3.28	2.1151	0.22268	1.6485	0.23695	0.007046	2.8082	2.8045	0.0037518	0.000461211	0.000530983	0.000757238	0.001432439	0.001858647	0.003449917	0.002887815	0.002083182	0.001932176	0.001884394	0.001347062	0.000415007
4996	3.9	1.13	6.15	3.3047	0.11601	3.0909	0.090763	0.007046	1.078	1.0743	0.0037518	0.000119565	0.000138157	0.000199261	0.000376848	0.000488566	0.000916271	0.000985743	0.000801899	0.000765942	0.000746999	0.000502221	0.000159079
4997	5.4	4.76	4.92	3.011	0.14888	2.4727	0.38233	0.007046	4.529	4.5252	0.0037518	0.000489713	0.000571689	0.00084162	0.001642693	0.002157236	0.004164912	0.004392394	0.00351609	0.003334712	0.003259711	0.002214118	0.000673728
